"test_id","exam_version","generation_batch_id","target_score_band","question_id","section","module","route","question_number","content_domain","skill_group","skill_code","skill_label","question_topic","difficulty","scoring_weight","question_type","passage","question","choice_a","choice_b","choice_c","choice_d","correct_answer","correct_choice_index","explanation","time_estimate_sec","visual_type","visual_json","table_markdown","equation_latex","student_response_type","correct_numeric_answer","answer_tolerance","primary_skill","secondary_skill","tags"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M1_Q19","RW","1","base","19","Standard English Conventions","Form, Structure, and Sense","","Form, Structure, and Sense","Form, Structure, and Sense","","1","multiple_choice","Featuring jagged peaks of black ink surrounded by hazy swirls of blue and green paint, Zhang Daqian’s 1983 painting Panorama of Mount Lu is inspired by the tradition of qinglü shanshui, a type of Chinese landscape painting _____ by the use of blue and green hues to depict ethereal, otherworldly landscapes.","Which choice completes the text so that it conforms to the conventions of Standard English?","has been characterized","will be characterized","characterized","is characterized","C","3","Choice C is the best answer. The convention being tested is the use of verb forms within a sentence. The nonfinite past participle “characterized” is correctly used within a supplementary element that modifies the main clause “Zhang...shanshui,” defining qinglü shanshui and explaining some of its identifying traits. Choice A is incorrect because it results in a comma splice. Using the finite present perfect tense verb “has been characterized” creates a second main clause in the sentence, and the two main clauses can’t be joined in this way by only the comma before “a type.” Choice B is incorrect because it results in a comma splice. Using the finite future tense verb “will be characterized” creates a second main clause in the sentence, and the two main clauses can’t be joined in this way by only the comma before “a type.” Choice D is incorrect because it results in a comma splice. Using the finite present tense verb “is characterized” creates a second main clause in the sentence, and the two main clauses can’t be joined in this way by only the comma before “a type.”","","none","{}","","","","","","Form, Structure, and Sense","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:14,source_q:23"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M1_Q20","RW","1","base","20","Standard English Conventions","Boundaries","","Boundaries","Boundaries","","1","multiple_choice","Increasing the heat on an uncovered boiling pot of water does not increase the temperature of the water. What increases is the rate at which the water turns to _____ a pressure cooker pot, though, an airtight seal traps the vapor in the pot, creating pressure that allows the temperature of the water to increase past its boiling point.","Which choice completes the text so that it conforms to the conventions of Standard English?","vapor. With","vapor with","vapor, with","vapor and with","A","1","Choice A is the best answer. The convention being tested is punctuation use between sentences. In this choice, the period is used correctly to mark the boundary between one sentence (“What…vapor”) and another (“With…point”). Choice B is incorrect because it results in a run-on sentence. The sentences (“What…vapor” and “with…point”) are fused without punctuation and/or a conjunction. Choice C is incorrect because it results in a comma splice. A comma can’t be used in this way to mark the boundary between sentences. Choice D is incorrect. Without a comma preceding it, the conjunction “and” can’t be used in this way to join sentences.","","none","{}","","","","","","Boundaries","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:15,source_q:24"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M1_Q21","RW","1","base","21","Standard English Conventions","Boundaries","","Boundaries","Boundaries","","1","multiple_choice","Recently unearthed Neronian tools in France dating to 54,000 years ago and attributed to Homo sapiens may provide evidence that interactions between Neanderthals and modern humans occurred 10,000 years earlier than was previously _____ finding that, if true, would overturn current theories about H. sapiens migration during the Upper Paleolithic.","Which choice completes the text so that it conforms to the conventions of Standard English?","supposed; a","supposed. A","supposed a","supposed, a","D","4","Choice D is the best answer. The convention being tested is the use of punctuation within a sentence. This choice correctly uses a comma to mark the boundary between the main clause (“Recently...supposed”) and the supplementary element (“a finding...Paleolithic”) that provides additional information about the implications of the Neronian tool discovery. Choice A is incorrect because a semicolon can’t be used in this way to join the main clause (“Recently...supposed”) and the supplementary element (“a finding... Paleolithic”). Choice B is incorrect because it results in a rhetorically unacceptable sentence fragment beginning with “a finding.” Choice C is incorrect because it results in a run-on sentence. The main clause (“Recently...supposed”) and the supplementary element (“a finding...Paleolithic”) are fused without punctuation and/or a conjunction.","","none","{}","","","","","","Boundaries","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:15,source_q:26"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M1_Q22","RW","1","base","22","Expression of Ideas","Rhetorical Synthesis","","Rhetorical Synthesis","Rhetorical Synthesis","","1","multiple_choice","While researching a topic, a student has taken the following notes:

• Angana Chaudhuri is a scientist.
• Chaudhuri studies sedimentary rocks.
• A scientist who studies sedimentary rocks is called a sedimentologist.
• Shale, chalk, and sandstone are examples of sedimentary rocks.","The student wants to identify what type of scientist Chaudhuri is. Which choice most effectively uses relevant information from the notes to accomplish this goal?","Chalk is a type of sedimentary rock.","Some scientists study shale, chalk, and sandstone.","There are scientists who study sedimentary rocks.","Chaudhuri is a sedimentologist.","D","4","Choice D is the best answer. The sentence identifies the type of scientist Chaudhuri is, noting that she is a sedimentologist. Choice A is incorrect. The sentence provides an example of a type of sedimentary rock; it doesn’t identify what type of scientist Chaudhuri is. Choice B is incorrect. The sentence indicates types of rock that some scientists study; it doesn’t identify what type of scientist Chaudhuri is. Choice C is incorrect. While the sentence states that some scientists study sedimentary rocks, it doesn’t identify Chaudhuri as this type of scientist.","","none","{}","","","","","","Rhetorical Synthesis","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:16,source_q:28"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M1_Q23","RW","1","base","23","Expression of Ideas","Rhetorical Synthesis","","Rhetorical Synthesis","Rhetorical Synthesis","","1","multiple_choice","While researching a topic, a student has taken the following notes:

• “Raymond’s Run” is a short story.
• It was written by African American author Toni Cade Bambara.
• It was first published in her book Gorilla, My Love in 1972.
• It is told from a first person perspective.
• It takes place in Harlem.","The student wants to indicate where the short story takes place. Which choice most effectively uses relevant information from the notes to accomplish this goal?","“Raymond’s Run” takes place in Harlem.","“Raymond’s Run” was published in Gorilla, My Love.","“Raymond’s Run” is told from a first person perspective.","“Raymond’s Run” was written by Toni Cade Bambara.","A","1","Choice A is the best answer. The sentence indicates where “Raymond’s Run” takes place, stating that it takes place in Harlem. Choice B is incorrect. The sentence identifies the book in which the story “Raymond’s Run” was published; it doesn’t indicate where the story takes place. Choice C is incorrect. The sentence indicates the point of view used in “Raymond’s Run”; it doesn’t indicate where the story takes place. Choice D is incorrect. The sentence identifies the author of “Raymond’s Run”; it doesn’t indicate where the story takes place.","","none","{}","","","","","","Rhetorical Synthesis","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:16,source_q:29"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M1_Q24","RW","1","base","24","Expression of Ideas","Rhetorical Synthesis","","Rhetorical Synthesis","Rhetorical Synthesis","","1","multiple_choice","While researching a topic, a student has taken the following notes:

• The Royal Alcázar of Seville is a historic royal palace in Andalucía, Spain.
• The palace is famous for its intricate tilework.
• The palace features majolica and arista tiles.
• In the majolica style, designs are painted directly on the ceramic tiles.
• In the arista style, designs are stamped into the ceramic tiles.","The student wants to contrast the two styles of tiles. Which choice most effectively uses relevant information from the notes to accomplish this goal?","Tiles in the majolica and arista styles can be found in the Royal Alcázar of Seville in Andalucía, Spain.","Featuring tiles in the majolica and arista styles, the Royal Alcázar of Seville in Spain is famous for its intricate tilework.","In the arista style, designs are stamped into the ceramic tiles, whereas in the majolica style, the designs are painted directly on them.","Among the famous tilework of the Royal Alcázar of Seville are majolica style tiles, made by painting designs directly on the ceramic tiles.","C","3","Choice C is the best answer. The sentence contrasts the two styles of tiles, noting that tiles in the arista style have designs stamped into them, whereas tiles in the majolica style have designs painted directly on them. Choice A is incorrect because the sentence indicates that the two styles of tile can be found in the same location; it doesn’t contrast the two styles of tile. Choice B is incorrect because the sentence indicates that the Royal Alcázar of Seville features tiles in both the majolica and arista styles; it doesn’t contrast the two styles of tile. Choice D is incorrect because the sentence indicates that the tilework of the Royal Alcázar of Seville includes tiles in the majolica style; it doesn’t contrast tiles in the majolica style with tiles in the arista style.","","none","{}","","","","","","Rhetorical Synthesis","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:17,source_q:30"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M1_Q25","RW","1","base","25","Expression of Ideas","Rhetorical Synthesis","","Rhetorical Synthesis","Rhetorical Synthesis","","1","multiple_choice","While researching a topic, a student has taken the following notes:

• Musicians around the world have used protest songs to raise awareness about human rights violations.
• US folk singer Aunt Molly Jackson released the protest song “Poor Miner’s Farewell” in 1932.
• It exposed the unlivable wages and dangerous working conditions coal miners faced in Kentucky during the 1920s and 1930s.
• South African singer-songwriter Hugh Masekela released the protest song “Bring Him Back Home” in 1987.
• It called on the South African government to free Nelson Mandela, an anti-apartheid leader who’d been unjustly imprisoned.","The student wants to contrast the song “Poor Miner’s Farewell” with the song “Bring Him Back Home.” Which choice most effectively uses relevant information from the notes to accomplish this goal?","The songs “Poor Miner’s Farewell” and “Bring Him Back Home” both raised awareness about human rights violations.","While both are protest songs, “Poor Miner’s Farewell” is about coal miners in Kentucky, whereas “Bring Him Back Home” is about the anti-apartheid leader Nelson Mandela.","Hugh Masekela’s song “Bring Him Back Home,” released in 1987, called on the South African government to free Nelson Mandela.","Released in 1932 by Aunt Molly Jackson, the song “Poor Miner’s Farewell” was a protest against the unlivable wages and dangerous working conditions faced by Kentucky coal miners.","B","2","Choice B is the best answer. The sentence contrasts the two songs, noting that “Poor Miner’s Farewell” is about coal miners in Kentucky, whereas “Bring Him Back Home” is about Nelson Mandela. Choice A is incorrect. The sentence emphasizes a similarity between “Poor Miner’s Farewell” and “Bring Him Back Home”; it doesn’t contrast the two songs. Choice C is incorrect. While the sentence provides a description of the song “Bring Him Back Home,” it doesn’t mention “Poor Miner’s Farewell” or contrast the two songs. Choice D is incorrect. While the sentence provides a description of the song “Poor Miner’s Farewell,” it doesn’t mention “Bring Him Back Home” or contrast the two songs.","","none","{}","","","","","","Rhetorical Synthesis","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:17,source_q:31"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M1_Q26","RW","1","base","26","Expression of Ideas","Rhetorical Synthesis","","Rhetorical Synthesis","Rhetorical Synthesis","","1","multiple_choice","While researching a topic, a student has taken the following notes:

• Political scientist Graham Allison is known for his Thucydides trap theory.
• Allison’s theory states that whenever “a rising power is threatening to displace a ruling power,” conflict is likely.
• The theory is based on Thucydides’s explanation of the conflict between Athens and Sparta.
• Thucydides wrote that “the rise of Athens and the fear this instilled in Sparta” made conflict “inevitable.”
• History professor Edmund Stewart recently challenged the historical basis of the theory.
• Stewart claimed that Athens was not a rising power and that the rivals experienced a “clash of cultures” instead.","The student wants to use a quotation to challenge Thucydides’s explanation of the conflict between Athens and Sparta. Which choice most effectively uses relevant information from the notes to accomplish this goal?","According to Allison’s Thucydides trap theory, whenever “a rising power is threatening to displace a ruling power,” conflict is likely.","Thucydides wrote that conflict between the two powers was “inevitable,” although Stewart later challenged the historical basis of this claim.","According to Stewart, a “clash of cultures” between Athens and Sparta caused the conflict, not Athens’s rise.","Thucydides explained that conflict was caused by “the rise of Athens and the fear this instilled in Sparta,” but Allison disagreed, seeing the conflict as an example of the Thucydides trap.","C","3","Choice C is the best answer. Using a quotation from Stewart, the sentence challenges Thucydides’s explanation that the rise of Athens caused the conflict, suggesting that it was instead caused by a “clash of cultures.” Choice A is incorrect. While the sentence uses a quotation, the quotation doesn’t challenge Thucydides’s explanation of the conflict. Choice B is incorrect. While the sentence mentions that Stewart challenged Thucydides’s explanation of the conflict, it doesn’t use a quotation to challenge Thucydides’s explanation: the quoted word “inevitable” is from Thucydides. Choice D is incorrect. While the sentence appears to refute Thucydides’s explanation, it does so in a way that misrepresents the information in the notes; Allison’s Thucydides trap theory is based on Thucydides’s explanation of the conflict. Thus, Allison’s theory affirms, rather than challenges, Thucydides’s explanation.","","none","{}","","","","","","Rhetorical Synthesis","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:18,source_q:32"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M1_Q27","RW","1","base","27","Expression of Ideas","Rhetorical Synthesis","","Rhetorical Synthesis","Rhetorical Synthesis","","1","multiple_choice","While researching a topic, a student has taken the following notes:

• Researchers in a 2021 study wanted to determine the rate at which 17 languages conveyed both information and syllables.
• They calculated the bits of information conveyed per second (the IR, or information rate).
• The IR was found to be approximately consistent across the 17 languages (an average of 39 bits per second).
• They calculated the number of syllables spoken per second (the SR, or syllable rate).
• Spanish had the second-fastest SR (7.7 syllables per second).
• Vietnamese had the sixteenth-fastest SR (5.3 syllables per second).","The student wants to present an overview of the study’s findings. Which choice most effectively uses relevant information from the notes to accomplish this goal?","The 2021 study determined the information rate (IR) of 17 languages in bits of information conveyed per second.","Researchers found that information was conveyed more quickly in Spanish, at 7.7 syllables per second, than in Vietnamese, at 5.3 syllables per second.","Vietnamese had the sixteenth-fastest syllable rate, lower than that of Spanish, which had the second-fastest; however, Spanish had the lower information rate of the two.","Though some of the languages differed in number of syllables spoken per second, all 17 conveyed information at roughly the same rate.","D","4","Choice D is the best answer. The sentence presents an overview of the study’s findings, noting that, for some of the languages (the examples of Spanish and Vietnamese are given in the notes), the number of syllables spoken per second varied, while the amount of information conveyed per second remained roughly constant across all 17 languages. Choice A is incorrect. While the sentence describes one of the metrics the study assessed, it doesn’t present any of the study’s findings. Choice B is incorrect. While the sentence compares specific findings about two of the languages studied, it doesn’t provide an overview of the study’s findings across all 17 languages. Choice C is incorrect. The sentence compares specific findings about two of the languages studied; it doesn’t provide an overview of the study’s findings across all 17 languages. It also misrepresents the information from the notes about Spanish’s information rate.","","none","{}","","","","","","Rhetorical Synthesis","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:18,source_q:33"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q01","RW","2","hard","1","Craft and Structure","Words in Context","","Words in Context","Words in Context","","1","multiple_choice","Taking photographs in the mid-1800s was complicated and expensive, but this changed with the 1854 invention of the carte de visite, a small photo that cost little to make. Carte de visite photos helped to _____ photography: they made it easy and enjoyable for everyday people to have their pictures taken, and people at the time loved exchanging these small photos with friends and family.","Which choice completes the text with the most logical and precise word or phrase?","weaken","praise","popularize","isolate","C","3","Choice C is the best answer because it most logically completes the text’s discussion of carte de visite photos. To “popularize” a technology is to allow it to be used and appreciated widely. The text explains that unlike the photos produced by earlier forms of photographic technology, carte de visite photos were inexpensive and could easily be obtained by “everyday people,” who enjoyed exchanging the images. Therefore, carte de visite photos helped popularize photography. Choice A is incorrect because the text indicates that instead of weakening the emerging technology of photography, carte de visite photos allowed it to be more widely accessed and enjoyed by people. Choice B is incorrect. The text establishes that large numbers of people enjoyed using carte de visite photos, so it can be inferred that these photos caused photography to be praised, or celebrated. However, it wouldn’t make sense to say that inanimate objects—in this case, photos—had praised photography; instead, carte de visite consumers themselves would have praised it. Choice D is incorrect because the text explains that rather than isolating photography, or limiting its availability, carte de visite technology made photography more widely accessible to people.","","none","{}","","","","","","Words in Context","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:20,source_q:1"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q02","RW","2","hard","2","Craft and Structure","Words in Context","","Words in Context","Words in Context","","1","multiple_choice","Painter Alma W. Thomas was fascinated by the colors and shapes found in nature. The flowers and trees in the garden at her home in Washington, DC, _____ her work. For example, Thomas’s use of broken brushstrokes was inspired by the way that light would shine through the leaves of a tree in front of her house.","Which choice completes the text with the most logical and precise word or phrase?","restricted","announced","distracted","influenced","D","4","Choice D is the best answer because it most logically completes the text’s discussion of painter Alma W. Thomas’s work. In this context, “influenced” means to have had an effect on something’s development. The text indicates that there is a connection between Thomas’s work and the flowers and trees in her home’s garden, giving the example of Thomas’s brushstrokes being inspired by light shining through the leaves of a tree in front of her house. This context conveys that Thomas’s work was influenced by the flowers and trees in the garden. Choice A is incorrect because the text conveys that Thomas drew inspiration for her work from the plants in her garden, which suggests that the flowers and trees contributed positively to her work, not that they “restricted,” or limited, her work. Choice B is incorrect because it wouldn’t make sense to suggest that flowers and trees in a garden could have “announced,” or made known, a painter’s work. Choice C is incorrect because the text conveys that Thomas drew inspiration for her work from the plants in her garden, which suggests that the flowers and trees contributed positively to her work, not that they were a distraction. Further, it’s not clear how an artist’s work could itself be “distracted.”","","none","{}","","","","","","Words in Context","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:20,source_q:2"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q03","RW","2","hard","3","Craft and Structure","Words in Context","","Words in Context","Words in Context","","1","multiple_choice","In the 1990s, conservationists began planting more than 500,000 native trees in the habitat of the Azores bullfinch to boost the bird’s numbers. This approach was apparently _____: the Azores bullfinch’s population size increased from as fewas 100 birds at the end of the 1980s to around 1,300 in 2023.","Which choice completes the text with the most logical and precise word or phrase?","amusing","costly","successful","disastrous","C","3","Choice C is the best answer because it most logically completes the text’s discussion of the conservationists’ efforts to increase Azores bullfinch’s numbers. In this context, “successful” means accomplishing a goal or purpose. According to the text, conservationists planted more than 500,000 native trees in an Azores bullfinch habitat in order to boost the bird’s population size. The text then indicates that the population size did indeed grow as a result of the planted trees. Thus, in this context, the conservationists’ approach of planting native trees was successful because it achieved the goal of increasing the bird’s population size. Choice A is incorrect because the text gives no indication that the conservationists’ approach of planting native trees to increase Azores bullfinch’s numbers was “amusing,” or comical or entertaining. Instead, the approach was seriously undertaken and ultimately accomplished. Choice B is incorrect because the text doesn’t address how much it cost to achieve the goal of planting native trees to increase Azores bullfinch’s numbers. The text indicates that the approach was beneficial and successful rather than “costly,” or expensive or harmful. Choice D is incorrect. According to the text, the conservationists’ approach of planting native trees to increase Azores bullfinch’s numbers was beneficial and successful rather than “disastrous,” or damaging or unsuccessful.","","none","{}","","","","","","Words in Context","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:21,source_q:3"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q04","RW","2","hard","4","Craft and Structure","Words in Context","","Words in Context","Words in Context","","1","multiple_choice","The recently observed gamma ray burst GRB 230307A lasted for 200 seconds, _____ for a burst generated by the merger of neutron stars. Bursts caused by neutron mergers typically last fewer than 2 seconds.","Which choice completes the text with the most logical and precise word or phrase?","a coincidence","a reprieve","an incident","an oddity","D","4","Choice D is the best answer because it most logically completes the text’s discussion of the duration of gamma ray burst GRB 230307A. In this context, “an oddity” is something that is odd or unusual. The text explains that the burst lasted for 200 seconds and that other bursts generated by neutron mergers have usually lasted fewer than 2 seconds. In other words, the duration of gamma ray burst GRB 230307A was unusual. Choice A is incorrect because the text focuses on a difference between the duration of gamma ray burst GRB 230307A and the typical duration of bursts caused by neutron mergers, not “a coincidence,” or a point of correspondence, between them; the text indicates that GRB 230307A lasted much longer than what is typical of other bursts. Choice B is incorrect. In this context, “a reprieve” would be either a temporary relief from something or a delay of a punishment, neither of which would make sense as something that the duration of a gamma ray burst could provide to the burst itself. Choice C is incorrect. Although it would make sense to refer to gamma ray burst GRB 230307A itself as “an incident,” or a thing that occurred, the missing word describes the duration of the burst, and it doesn’t make much sense to describe a length of time as an incident. Further, the sentence emphasizes that the burst’s duration was very unusual, not simply that the burst occurred.","","none","{}","","","","","","Words in Context","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:21,source_q:4"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q05","RW","2","hard","5","Craft and Structure","Words in Context","","Words in Context","Words in Context","","1","multiple_choice","In 1776, the United States sent Benjamin Franklin to France to try to win the country’s support in the United States’ fight for independence from Great Britain. Franklin was very popular in France. This _____ surely helped him to convince France to assist the United States.","Which choice completes the text with the most logical and precise word or phrase?","thoughtfulness","esteem","controversy","sincerity","B","2","Choice B is the best answer because it most logically completes the text’s discussion of Benjamin Franklin’s popularity in France. In this context, “esteem” means high regard. The text indicates that Franklin was very popular, or highly regarded, in France, where he sought the country’s support for the United States in its fight for independence, and indicates that his status helped him achieve his goal. The context therefore suggests that being held in high regard by the people likely helped Franklin convince France to help the United States. Choice A is incorrect because the text directly indicates that it was Franklin’s popularity that likely helped him convince France to help the United States, not his “thoughtfulness” (which in this context would mean either his careful reasoning and attention or his kind consideration of others’ needs). Choice C is incorrect because the text doesn’t suggest that there was any “controversy,” or dispute, about Franklin’s presence in France; instead, the text states that Franklin was very popular in France and directly indicates that this status likely helped him convince France to help the United States. Choice D is incorrect because the text directly indicates that it was Franklin’s popularity that likely helped him convince France to help the United States, not his “sincerity,” or his honesty.","","none","{}","","","","","","Words in Context","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:21,source_q:5"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q06","RW","2","hard","6","Craft and Structure","Text Structure and Purpose","","Text Structure and Purpose","Text Structure and Purpose","","1","multiple_choice","In the 1950s, scientists didn’t know much about the ocean floor. <u>Many scientists at the time believed that the ocean floor was mostly flat.</u> But geologist Marie Tharp and her research partner, Bruce Heezen, proved that this idea was wrong. Using sonar data collected from the Atlantic Ocean, Tharp and Heezen showed that the floor was filled with canyons, mountains, and valleys.","Which choice best describes the function of the underlined sentence in the text as a whole?","It identifies a scientific belief that Tharp and Heezen showed to be wrong.","It describes the design of Tharp and Heezen’s experiment.","It emphasizes a disagreement between Tharp and Heezen.","It presents data to support a claim that Tharp and Heezen made.","A","1","Choice A is the best answer because it most accurately describes how the underlined sentence functions in the text as a whole. The first sentence of the text establishes that scientists didn’t know much about the ocean floor in the 1950s. The second sentence, which is underlined, describes what many scientists thought at the time—that the ocean floor was mostly flat. The remainder of the text establishes that the ocean floor is far from flat, citing research conducted by Marie Tharp and Bruce Heezen. Thus, the purpose of the underlined sentence is to identify a scientific belief that Tharp and Heezen showed to be wrong. Choice B is incorrect. Although Tharp and Heezen’s work with sonar data in the Atlantic Ocean is mentioned later in the text, the underlined sentence doesn’t describe the design of their experiment. Instead, it identifies a belief held by scientists that Tharp and Heezen demonstrated to be wrong. Choice C is incorrect because the underlined sentence presents a belief held by many scientists in the 1950s; nowhere does the text mention a disagreement between Tharp and Heezen, whom the text describes as research partners working together to map the ocean floor. Choice D is incorrect because the underlined sentence doesn’t present data in support of a claim; instead, it presents a scientific belief that Tharp and Heezen’s work showed to be wrong.","","none","{}","","","","","","Text Structure and Purpose","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:21,source_q:6"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q07","RW","2","hard","7","Craft and Structure","Text Structure and Purpose","","Text Structure and Purpose","Text Structure and Purpose","","1","multiple_choice","In the early days of television in the 1940s, many people thought that US television programs would rely on the financial support of ad agencies and commercial sponsors, much like radio did. But advertisers hesitated to jump into a new space, <u>particularly at a time when the manufacturing of new television sets was stalled due to the US’s involvement in World War II.</u> Broadcasters, like the National Broadcasting Company (NBC), needed to persuade advertisers to support their programming despite not knowing whether there would be a robust television audience to begin with.","Which choice best describes the function of the underlined phrase in the text as a whole?","It compares the beginnings of radio programming with the beginnings of television programming in the United States.","It identifies a specific reason behind some advertisers’ hesitance to support television.","It describes how broadcasters attempted to convince advertisers to support television.","It explains why a type of television programming was popular at the time.","B","2","Choice B is the best answer because it accurately describes the function of the underlined phrase in the text as a whole. According to the text, advertisers were reluctant to support television in its early days. The underlined phrase then indicates that this reluctance was partly due to the US’s involvement in World War II, which hindered television production. Thus, the underlined phrase identifies a specific reason behind some advertisers’ hesitance to support television. Choice A is incorrect. The text merely mentions that television was expected to be financed through advertising, as radio was at the time. Nothing in the text compares the origins of radio and television. Choice C is incorrect. The underlined phrase focuses on a reason advertisers were reluctant to support television, not measures taken to convince advertisers to support television. Choice D is incorrect. The underlined phrase focuses on a reason advertisers were reluctant to support television, not what types of television programming were popular.","","none","{}","","","","","","Text Structure and Purpose","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:22,source_q:7"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q08","RW","2","hard","8","Information and Ideas","Central Ideas and Details","","Central Ideas and Details","Central Ideas and Details","","1","multiple_choice","Hevea brasiliensis, a tree in the Amazon rainforest, is the world’s main source of natural rubber. The tree produces a milky substance called latex that is used to make rubber. The bark of Hevea brasiliensis is helpful for the process of making rubber because it has a unique structure that makes it easy to collect latex. A network of tubes in the tree’s inner bark helps the latex to flow out easily when people make small cuts into the bark.","What feature of Hevea brasiliensis does the text say is helpful for the process of making rubber?","Its latex produces rubber of an especially high quality.","Its bark has a unique structure that makes it easy to collect latex.","It is able to grow in a wide variety of climates around the world.","It is one of only two trees in the Amazon that produce latex.","B","2","Choice B is the best answer because it most accurately states what feature of Hevea brasiliensis is helpful for the process of making rubber. According to the text, this tree species produces latex, which is used to make rubber, and its inner bark contains a “network of tubes” that, when cut, enables the latex to flow out. The text explicitly states that this feature of Hevea brasiliensis is “helpful for the process of making rubber.” Choice A is incorrect because the text doesn’t mention the quality of the rubber produced from the latex of Hevea brasiliensis or compare its quality to that of rubber produced from other sources. Choice C is incorrect because the text never discusses the climates in which Hevea brasiliensis grows. Moreover, the text mentions only one region where this tree is found: the Amazon rainforest. Choice D is incorrect. Because the text states that Hevea brasiliensis is the world’s “main source of natural rubber,” it can be inferred that there is at least one other source. However, the text doesn’t specify whether that other source is also a tree species and, if so, whether that species grows in the Amazon rainforest.","","none","{}","","","","","","Central Ideas and Details","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:23,source_q:10"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q09","RW","2","hard","9","Information and Ideas","Central Ideas and Details","","Central Ideas and Details","Central Ideas and Details","","1","multiple_choice","Conservationists worldwide are working to protect ecosystems from habitat destruction and biodiversity loss, and in many cases, initiatives that rely on natural features or processes can help address such challenges. In response to a rapidly dwindling population of blueback salmon, the Quinault Indian Nation (a tribe in Washington State) partnered with the conservation organization Wild Salmon Center to restore naturally occurring logjams in the Quinault River. The logjams create shady pools where the blueback salmon can rest and spawn, thus promoting blueback population recovery.","Which choice best states the main idea of the text?","A partnership between the Quinault Indian Nation and Wild Salmon Center shows the importance of collaborative approaches to preserving biodiversity.","Nature-based approaches can be effective ways to achieve conservation goals.","As indicated by a recent project, logjams help the blueback salmon thrive and reproduce.","Scientists now realize that nature-based conservation methods offer better long-term solutions to environmental issues than methods that are not nature-based do.","B","2","Choice B is the best answer because it best states the main idea of the text: that nature-based approaches can be effective for achieving conservation goals. The text indicates that in many cases where conservationists are trying to protect ecosystems, their methods depend on natural processes or features. The text then gives an example of this phenomenon, a project with the Quinault Indian Nation that allowed logjams to form naturally in a river, creating spawning habitats for blueback salmon. Choice A is incorrect. Although the text does suggest that the partnership with the Quinault Indian Nation was beneficial, this is not the central aim of the text; the text primarily argues that nature-based approaches to conservation can be effective. Choice C is incorrect. Although the text indicates that logjams are helpful to blueback salmon, the example of the blueback salmon project is included to illustrate the larger point made earlier in the text: that nature-based approaches to conservation are often effective. Choice D is incorrect. There is no evidence in the text to support a direct comparison of the efficacy of naturebased conservation approaches to other types of approaches. The text merely indicates that nature-based approaches can often be effective.","","none","{}","","","","","","Central Ideas and Details","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:24,source_q:11"
